count,percentage,itemid,label,abbreviation,linksto,category,unitname,param_type,lownormalvalue,highnormalvalue
406,0.005547888113034804,228746,Pressure ulcer #4- Surrounding tissue,Pressure ulcer #4- Surrounding tissue,chartevents,Skin - Impairment,,Text,,
405,0.00553422336398792,224175,MDI #3 Puff,MDI #3 Puff,chartevents,Respiratory,None,Numeric,,
404,0.0055205586149410365,228293,IO Site Appearance,IO Site Appearance,chartevents,Access Lines - Invasive,,Text,,
403,0.005506893865894153,224949,Impaired Skin Type #7,Type #7,chartevents,Skin - Impairment,,Text,,
402,0.005493229116847269,228290,IO Dressing,IO Dressing,chartevents,Access Lines - Invasive,,Text,,
402,0.005493229116847269,227567,Airway Location,Airway Location,chartevents,Respiratory,,Text,,
401,0.005479564367800386,224710,Recruitment Press,Recruitment Press,chartevents,Respiratory,cmH2O,Numeric,,
400,0.005465899618753501,227131,Cont. Neb Med Dose,Cont. Neb Med Dose,chartevents,Respiratory,,Text,,
399,0.005452234869706618,228292,IO Placed in outside facility,IO Placed in outside facility,chartevents,Access Lines - Invasive,,Text,,
397,0.0054249053716128506,227943,Anticipated Discharge,Anticipated Discharge,chartevents,OT Notes,,Text,,
390,0.005329252128284664,223766,Orthostatic BPs standing,Orthostatic BPs standing,chartevents,Routine Vital Signs,mmHg,Numeric,,
389,0.00531558737923778,226096,Orthostatic BPd standing,Orthostatic BPd standing,chartevents,Routine Vital Signs,mmHg,Numeric,,
389,0.00531558737923778,223764,Orthostatic HR lying,Orthostatic HR lying,chartevents,Routine Vital Signs,bpm,Numeric,,
389,0.00531558737923778,229001,Self harm NCP - Expected outcomes,Self harm NCP - Expected outcomes,chartevents,Care Plans,,Text,,
386,0.005274593132097129,228701,Hematological / Skin,Hematological / Skin,chartevents,MD Progress Note,,Text,,
386,0.005274593132097129,228712,VAP - Prophy,VAP - Prophy,chartevents,MD Progress Note,,Text,,
385,0.005260928383050245,229003,Self harm NCP - Interventions,Self harm NCP - Interventions,chartevents,Care Plans,,Text,,
382,0.005219934135909594,228756,Pressure ulcer #4- Drainage,Pressure ulcer #4- Drainage,chartevents,Skin - Impairment,,Text,,
381,0.005206269386862711,227441,LDL measured,LDL measured,chartevents,Labs,None,Numeric with tag,,
379,0.005178939888768943,228736,Pressure ulcer #4- Wound Base,Pressure ulcer #4- Wound Base,chartevents,Skin - Impairment,,Text,,
378,0.005165275139722059,227547,SV (Arterial),SV (Arterial),chartevents,Hemodynamics,mL/beat,Numeric,60.0,100.0
378,0.005165275139722059,228294,IO Wristband in place,IO Wristband in place,chartevents,Access Lines - Invasive,,Text,,
375,0.005124280892581407,224942,Impaired Skin Treatment #7,Site Treatment #7,chartevents,Skin - Impairment,,Text,,
374,0.005110616143534524,229113,Self harm NCP - Problem resolved,Self harm NCP - Problem resolved,chartevents,Care Plans,,Text,,
373,0.00509695139448764,229112,Self harm NCP - Plan revised,Self harm NCP - Plan revised,chartevents,Care Plans,,Text,,
373,0.00509695139448764,228312,GI #3 Tube Place Method,GI #3 Tube Place Method,chartevents,GI/GU,,Text,,
372,0.005083286645440757,224968,Pressure Ulcer Stage #5,Pressure Ulcer Stage #5,chartevents,Skin - Impairment,,Text,,
372,0.005083286645440757,228605,Impaired Skin #6- Dressing Status,Impaired Skin #6- Dressing Status,chartevents,Skin - Impairment,,Text,,
372,0.005083286645440757,224920,Impaired Skin Length #6,Site Length #6,chartevents,Skin - Impairment,cm,Numeric,,
371,0.005069621896393873,224897,Impaired Skin Depth #4,Site Depth #4,chartevents,Skin - Impairment,cm,Numeric,,
371,0.005069621896393873,228301,CAM-ICU Inattention,CAM-ICU Inattention,chartevents,Pain/Sedation,,Text,,
369,0.005042292398300105,224982,Tunneling Present #5,Tunneling Present #5,chartevents,Skin - Impairment,,Text,,
368,0.005028627649253221,225723,CCO PAC Line Tip Cultured,CCO PAC Line Tip Cultured,chartevents,Access Lines - Invasive,,Checkbox,,
367,0.005014962900206338,228806,Pressure ulcer #4- Dressing status,Pressure ulcer #4- Dressing status,chartevents,Skin - Impairment,,Text,,
365,0.00498763340211257,229160,Timespent,Timespent,chartevents,MD Progress Note,min,Numeric,,
362,0.004946639154971919,225331,Tunneled (Hickman) Site Appear,Tunneled (Hickman) Site Appear,chartevents,Access Lines - Invasive,,Text,,
362,0.004946639154971919,224647,Orthostatic HR standing,Orthostatic HR standing,chartevents,Routine Vital Signs,bpm,Numeric,,
361,0.0049329744059250355,224955,Impaired Skin Width #6,Site Width #6,chartevents,Skin - Impairment,cm,Numeric,,
358,0.004891980158784384,229761,Creatinine (whole blood),Creatinine (whole blood),chartevents,Labs,None,Numeric,,
357,0.0048783154097375,229455,Exam-Skin,Exam-Skin,chartevents,MD Progress Note,,Text,,
355,0.004850985911643733,227359,Tunneled (Hickman) Dressing Occlusive,Tunneled (Hickman) Dressing Occlusive,chartevents,Access Lines - Invasive,,Checkbox,,
354,0.004837321162596849,227785,Impaired Skin  - Dressing Status #6,Impaired Skin  - Dressing Status #6,chartevents,Skin - Impairment,,Text,,
352,0.0048099916645030815,229634,Daily Activity (AM-PAC),Daily Activity (AM-PAC),chartevents,Treatments,,Text,,
349,0.00476899741736243,224420,Vital Cap,Vital Cap,chartevents,Respiratory,Liters,Numeric,,
348,0.004755332668315546,229355,Absolute Neutrophil Count,Absolute Neutrophil Count,chartevents,Labs,None,Numeric,,
347,0.004741667919268663,228726,Pressure ulcer #4- Length,Pressure ulcer #4- Length,chartevents,Skin - Impairment,cm,Numeric,,
345,0.0047143384211748955,227967,Restraint/Seclusion Observer Sheet,Restraint/Seclusion Observer Sheet,chartevents,Restraint/Support Systems,,Text,,
343,0.0046870089230811275,227831,Grooming,Grooming,chartevents,OT Notes,,Text,,
343,0.0046870089230811275,228623,Pressure Ulcer #4- Width,Pressure Ulcer #4-  Width,chartevents,Skin - Impairment,cm,Numeric,,
342,0.004673344174034244,224989,Undermining Present #5,Undermining Present #5,chartevents,Skin - Impairment,,Text,,
341,0.00465967942498736,225990,Pericardial Drain Flush,Pericardial Drain Flush,chartevents,Cardiovascular,,Checkbox,,
340,0.004646014675940477,229706,CP-Pain Assessment Method-Post,CP-Pain Assessment Method-Post,chartevents,Pain/Sedation,,Text,,
335,0.004577690930706058,224908,Impaired Skin Drainage #8,Site Drainage #8,chartevents,Skin - Impairment,,Text,,
335,0.004577690930706058,229540,Sheath Type,Sheath Type,chartevents,Access Lines - Invasive,,Text,,
330,0.004509367185471639,225742,IABP Line Discontinued,IABP Line Discontinued,chartevents,Access Lines - Invasive,,Text,,
330,0.004509367185471639,229594,Exam-GI/GU,Exam-GI/GU,chartevents,MD Progress Note,,Text,,
329,0.004495702436424755,228926,Impaired Tissue Perfusion NCP - Goal,ITP NCP - Goal,chartevents,Care Plans,,Text,,
329,0.004495702436424755,228705,Nutrition,Nutrition,chartevents,MD Progress Note,,Text,,
328,0.004482037687377871,228710,Sedation goal,Sedation goal,chartevents,MD Progress Note,,Text,,
327,0.0044683729383309875,228707,Progress,Progress,chartevents,MD Progress Note,,Text,,
326,0.004454708189284104,227836,LE Dressing,LE Dressing,chartevents,OT Notes,,Text,,
326,0.004454708189284104,224446,GI #3 Tube Drainage,GI #3 Tube Drainage,chartevents,GI/GU,,Text,,
323,0.004413713942143452,228523,Impaired Skin #6- Cleanse,Impaired Skin #6- Cleanse,chartevents,Skin - Impairment,,Text,,
323,0.004413713942143452,225989,Pericardial Drain Aspiration,Pericardial Drain Aspiration,chartevents,Cardiovascular,,Checkbox,,
322,0.004400049193096569,229592,Exam-GU,Exam-GU,chartevents,MD Progress Note,,Text,,
321,0.004386384444049685,229434,Unable to obtain,Unable to obtain,chartevents,MD Progress Note,,Checkbox,,
316,0.004318060698815266,228581,Impaired Skin #6- Type,Impaired Skin #6- Type,chartevents,Skin - Impairment,,Text,,
313,0.004277066451674615,228697,Mobilization Plan,Mobilization Plan,chartevents,MD Progress Note,,Text,,
311,0.004249736953580848,228102,Enema administration,Enema administration,chartevents,Treatments,,Text,,
309,0.0042224074554870795,229475,Indwelling Port (PortaCath) Power Port,Indwelling Port (PortaCath) Power Port,chartevents,Access Lines - Invasive,,Checkbox,,
306,0.004181413208346429,227812,Medication Infusion Rate - Adjunctive Pain Management,Medication Infusion Rate,chartevents,Pain/Sedation,None,Numeric,,
305,0.004167748459299545,228766,Pressure ulcer #4- Drainage amount,Pressure ulcer #4- Drainage amount,chartevents,Skin - Impairment,,Text,,
304,0.004154083710252662,224893,Impaired Skin Cleanse #7,Site Cleanse #7,chartevents,Skin - Impairment,,Text,,
300,0.004099424714065126,228776,Pressure ulcer #4- Odor,Pressure ulcer #4- Odor,chartevents,Skin - Impairment,,Checkbox,,
298,0.004072095215971358,227460,Phenobarbital,Phenobarbital,chartevents,Labs,None,Numeric with tag,,
297,0.004058430466924475,224978,Surrounding Tissue #8,Surrounding Tissue #8,chartevents,Skin - Impairment,,Text,,
296,0.004044765717877591,225692,Total Granulocyte Count (TGC),Total Granulocyte Count (TGC),chartevents,Labs,None,Numeric,,
295,0.004031100968830708,227835,UE Dressing,UE Dressing,chartevents,OT Notes,,Text,,
295,0.004031100968830708,228930,Impaired Tissue Perfusion NCP - Outcomes met,ITP NCP - Outcomes met,chartevents,Care Plans,,Text,,
294,0.004017436219783824,228502,Impaired Skin #7- Location,Impaired Skin #7- Location,chartevents,Skin - Impairment,,Text,,
290,0.003962777223596289,228786,Pressure ulcer #4- Cleanse,Pressure ulcer #4- Cleanse,chartevents,Skin - Impairment,,Text,,
288,0.003935447725502521,229448,See eMAR for meds,See eMAR for meds,chartevents,MD Progress Note,,Checkbox,,
285,0.00389445347836187,227725,AVA Line Discontinued,AVA Line Discontinued,chartevents,Access Lines - Invasive,,Text,,
283,0.0038671239802681025,227568,Airway Size (mm),Airway Size (mm),chartevents,Respiratory,,Text,,
282,0.0038534592312212184,226121,Tunneled (Hickman) placed in outside facility,Tunneled (Hickman) placed in outside facility,chartevents,Access Lines - Invasive,,Checkbox,,
280,0.0038261297331274513,227837,Toileting,Toileting,chartevents,OT Notes,,Text,,
277,0.0037851354859867996,226125,ICP Line Discontinued,ICP Line Discontinued,chartevents,Access Lines - Invasive,,Text,,
277,0.0037851354859867996,227475,Incision Site #4,Incision Site #4,chartevents,Skin - Incisions,,Text,,
275,0.0037578059878930325,224964,Impaired Skin Wound Base #8,Site/Wound Base #8,chartevents,Skin - Impairment,,Text,,
272,0.0037168117407523813,228706,Pain control old,Pain control old,chartevents,MD Progress Note,,Text,,
272,0.0037168117407523813,224812,CT #4 Suction Type,CT #4 Suction Type,chartevents,Pulmonary,,Text,,
271,0.0037031469917054973,228535,Impaired Skin #7- Treatment,Impaired Skin #7- Treatment,chartevents,Skin - Impairment,,Text,,
270,0.0036894822426586137,225807,Volume Out (PD),Volume Out (PD),chartevents,Dialysis,mL,Numeric,,
268,0.003662152744564846,224437,CT #4 Suction Amount,CT #4 Suction Amount,chartevents,Pulmonary,,Text,,
268,0.003662152744564846,224915,Impaired Skin Drainage Amount #8,Site Drainage Amount #8,chartevents,Skin - Impairment,,Text,,
266,0.0036348232464710785,224433,CT #4 Dressing,CT #4 Dressing,chartevents,Pulmonary,,Text,,
265,0.003621158497424195,228903,Altered Respiratory Status NCP - Goal,ARS NCP - Goal,chartevents,Care Plans,,Text,,
264,0.003607493748377311,224429,CT #4 Crepitus,CT #4 Crepitus,chartevents,Pulmonary,,Text,,
264,0.003607493748377311,228569,Incision #5- Cleanse,Incision #5- Cleanse,chartevents,Skin - Incisions,,Text,,
260,0.003552834752189776,225025,Incision Dressing #4,Incision Dressing #4,chartevents,Skin - Incisions,,Text,,
260,0.003552834752189776,227830,Self Feeding,Self Feeding,chartevents,OT Notes,,Text,,
258,0.0035255052540960085,228553,Pressure Ulcer #5- Type,Pressure Ulcer #5- Type,chartevents,Skin - Impairment,,Text,,
258,0.0035255052540960085,224431,CT #4 Drainage,CT #4 Drainage,chartevents,Pulmonary,,Text,,
255,0.0034845110069553573,224192,Pulsus Paradoxus,Pulsus Paradoxus,chartevents,Routine Vital Signs,None,Numeric,,
254,0.0034708462579084733,224781,CT #4 Leak,CT #4 Leak,chartevents,Pulmonary,,Text,,
254,0.0034708462579084733,224069,Side Rails_V1,Side Rails_V1,chartevents,Restraint/Support Systems,,Text,,
253,0.0034571815088615897,224435,CT #4 Fluctuate,CT #4 Fluctuate,chartevents,Pulmonary,,Text,,
253,0.0034571815088615897,225239,14 Gauge Reason Discontinued,14 Gauge Reason Discontinued,chartevents,Access Lines - Peripheral,,Text,,
253,0.0034571815088615897,227629,Shivering,Shivering,chartevents,Treatments,,Text,,
251,0.003429852010767822,225806,Volume In (PD),Volume In (PD),chartevents,Dialysis,mL,Numeric,,
250,0.0034161872617209385,227469,Thrombin,Thrombin,chartevents,Labs,None,Numeric with tag,,
248,0.003388857763627171,224997,Incision Appearance #6,Incision Appearance #6,chartevents,Skin - Incisions,,Text,,
243,0.003320534018392752,228380,Thoracic Fluid Content (TFC) (NICOM),TFC (NICOM),chartevents,NICOM,None,Numeric,,
243,0.003320534018392752,228510,Pressure Ulcer #5- Location,Pressure Ulcer #5- Location,chartevents,Skin - Impairment,,Text,,
242,0.0033068692693458686,225030,Dressing Status #4,Dressing Status #4,chartevents,Skin - Incisions,,Text,,
240,0.003279539771252101,228836,Pressure ulcer #4- Tunneling present,Pressure ulcer #4- Tunneling present,chartevents,Skin - Impairment,,Text,,
239,0.0032658750222052174,225017,Incision Drainage #6,Incision Drainage #6,chartevents,Skin - Incisions,,Text,,
239,0.0032658750222052174,227858,Rest HR - Aerobic Capacity,Rest HR - Aerobic Capacity,chartevents,OT Notes,None,Numeric,,
238,0.0032522102731583334,224936,Impaired Skin Site #8,Site #8,chartevents,Skin - Impairment,,Text,,
238,0.0032522102731583334,223840,ETT Re-taped,ETT Re-taped,chartevents,Respiratory,,Text,,
238,0.0032522102731583334,225003,Incision Closure #6,Incision Closure #6,chartevents,Skin - Incisions,,Text,,
237,0.0032385455241114498,224983,Tunneling Present #6,Tunneling Present #6,chartevents,Skin - Impairment,,Text,,
237,0.0032385455241114498,227447,Gentamicin (Random),Gentamicin (Random),chartevents,Labs,None,Numeric with tag,,
236,0.0032248807750645658,229502,MDnoteConsent,MDnoteConsent,chartevents,MD Progress Note,,Text,,
235,0.003211216026017682,224969,Pressure Ulcer Stage #6,Pressure Ulcer Stage #6,chartevents,Skin - Impairment,,Text,,
235,0.003211216026017682,224921,Impaired Skin Length #7,Site Length #7,chartevents,Skin - Impairment,cm,Numeric,,
233,0.0031838865279239146,224950,Impaired Skin Type #8,Type #8,chartevents,Skin - Impairment,,Text,,
233,0.0031838865279239146,224929,Impaired Skin Odor #8,Odor #8,chartevents,Skin - Impairment,,Checkbox,,
233,0.0031838865279239146,229433,Systems reviewed,Systems reviewed,chartevents,MD Progress Note,,Checkbox,,
233,0.0031838865279239146,220194,Temporary AV interval,Temp AV interval,chartevents,Cardiovascular (Pacer Data),msec,Numeric,,
232,0.003170221778877031,224956,Impaired Skin Width #7,Site Width #7,chartevents,Skin - Impairment,cm,Numeric,,
231,0.003156557029830147,225965,Peritoneal Dialysis Catheter Status,PD Catheter Status,chartevents,Dialysis,,Text,,
231,0.003156557029830147,227832,UE Bathing,UE Bathing,chartevents,OT Notes,,Text,,
231,0.003156557029830147,228543,Pressure Ulcer #5- Treatment,Pressure Ulcer #5- Treatment,chartevents,Skin - Impairment,,Text,,
231,0.003156557029830147,228564,Incision #6- Location,Incision #6- Location,chartevents,Skin - Incisions,,Text,,
231,0.003156557029830147,228907,Altered Respiratory Status NCP - outcomes met,ARS NCP - outcomes met,chartevents,Care Plans,,Text,,
228,0.003115562782689496,227861,Rest O2 Sat - Aerobic Capacity,Rest O2 Sat - Aerobic Capacity,chartevents,OT Notes,%,Numeric,,
228,0.003115562782689496,228576,Incision #6- Treatment,Incision #6- Treatment,chartevents,Skin - Incisions,,Text,,
226,0.003088233284595728,227581,BiPap bpm (S/T -Back up),BiPap bpm (S/T -Back up),chartevents,Respiratory,bpm,Numeric,,
225,0.0030745685355488446,227834,LE Bathing,LE Bathing,chartevents,OT Notes,,Text,,
224,0.003060903786501961,228817,Pressure ulcer #5- Stage,Pressure ulcer #5- Stage,chartevents,Skin - Impairment,,Text,,
222,0.0030335742884081934,228858,Impaired Skin #6- Type,Impaired Skin #6- Type,chartevents,Skin - Impairment,,Text,,
221,0.00301990953936131,228846,Pressure ulcer #4- Undermining present,Pressure ulcer #4- Undermining present,chartevents,Skin - Impairment,,Text,,
220,0.003006244790314426,227653,Pad Change/Hour,Pad Change/Hour,chartevents,OB-GYN,,Text,,
219,0.0029925800412675422,225022,Incision Drainage Amount #6,Incision Drainage Amount #6,chartevents,Skin - Incisions,,Text,,
217,0.0029652505431737746,228975,Altered Mental Status  NCP - Goal,AMS NCP - Goal,chartevents,Care Plans,,Text,,
216,0.002951585794126891,228599,Incision #6- Dressing Status,Incision #6- Dressing Status,chartevents,Skin - Incisions,,Text,,
215,0.002937921045080007,227348,Low risk (25-50) interventions,Low risk (25-50) interventions,chartevents,Restraint/Support Systems,,Checkbox,,
214,0.0029242562960331234,224456,PT Splint Location #2,PT Splint Location #2,chartevents,Treatments,,Text,,
213,0.0029105915469862394,224943,Impaired Skin Treatment #8,Site Treatment #8,chartevents,Skin - Impairment,,Text,,
212,0.002896926797939356,227860,Rest RR - Aerobic Capacity,Rest RR - Aerobic Capacity,chartevents,OT Notes,None,Numeric,,
212,0.002896926797939356,227786,Impaired Skin  - Dressing Status #7,Impaired Skin  - Dressing Status #7,chartevents,Skin - Impairment,,Text,,
